species,product,food_type,pack_size,ean,wms_code,image_scope,local_image,image_url,source_page,declared_dimensions,declared_dpi,image_label,file_bytes,sha256,status
dog,2020 - BHN - Wet - Dog - Pomeranian - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579013755,1793001,weight-specific,images/dog/2020-bhn-wet-dog-pomeranian-zone-europe-standard-perfect-product-page-master-3fe7ebf0d7.jpg,https://marspetcareaprimocdn.petcare.global/e9745642-96cf-41a6-81af-b24900080251/e9745642-96cf-41a6-81af-b24900080251_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/pomeranian-1256,2480x3508,300,POMERANIAN-PACKSHOT-POUCH-B1-BHN20,387905,3fe7ebf0d706811e1e22aca8022486baae78ea68c441e0ed52f33311c92b084c,downloaded
dog,2020 - BHN - Wet - Dog - Shih Tzu - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579013700,1800001,weight-specific,images/dog/2020-bhn-wet-dog-shih-tzu-zone-europe-standard-perfect-product-page-master-c8c633d8cf.jpg,https://marspetcareaprimocdn.petcare.global/a2c62c28-21e5-4703-8e9b-b1ef001aa75c/a2c62c28-21e5-4703-8e9b-b1ef001aa75c_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/shih-tzu-1258,2480x3508,300,SHIH TZU-PACKSHOT-POUCH-B1-BHN20,382674,c8c633d8cf38fdcc5dbe17ae7a7efb63ad909630207b54214b830cf9b09e006b,downloaded
dog,2020 - CCN - DRY - Dog - Mini light weight care - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550894104,1082030,shared official master across listed weights,images/dog/2020-ccn-dry-dog-mini-light-weight-care-zone-europe-standard-perfect-product-page-master-1550014f24.jpg,https://marspetcareaprimocdn.petcare.global/1450b085-6e20-4fbb-8a56-b1ef0012e432/1450b085-6e20-4fbb-8a56-b1ef0012e432_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/mini-light-weight-care-3018,2480x3508,300,MINI-LIGHT_CCN19-B1-PACKSHOT,376401,1550014f249d2e5db88ffc26c83603c09c9e7135f4eb509f05a210f134805480,downloaded
dog,2020 - CCN - DRY - Dog - Mini light weight care - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,8 kg,3182550716918,1082080,shared official master across listed weights,images/dog/2020-ccn-dry-dog-mini-light-weight-care-zone-europe-standard-perfect-product-page-master-1550014f24.jpg,https://marspetcareaprimocdn.petcare.global/1450b085-6e20-4fbb-8a56-b1ef0012e432/1450b085-6e20-4fbb-8a56-b1ef0012e432_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/mini-light-weight-care-3018,2480x3508,300,MINI-LIGHT_CCN19-B1-PACKSHOT,376401,1550014f249d2e5db88ffc26c83603c09c9e7135f4eb509f05a210f134805480,downloaded
dog,2020 - CCN - DRY - Dog - X-Small light weight care - Zone Europe - EUROPE - Perfect Product Page Master,mainmeal,1.5 kg,3182550902045,1156015,weight-specific,images/dog/2020-ccn-dry-dog-x-small-light-weight-care-zone-europe-europe-perfect-product-page-master-6a4dba9520.jpg,https://marspetcareaprimocdn.petcare.global/d1758225-90d9-453e-bb95-b1ef001eea8b/d1758225-90d9-453e-bb95-b1ef001eea8b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/x-small-light-weight-care-1230,2480x3508,300,XSMALL-LIGHT_CCN19-B1-PACKSHOT,371422,6a4dba9520f637f43a1dd5396e81a91ccc47019d1dfa69e6033a863e43607b09,downloaded
dog,2020 - CCN - Dry - Dog - MEDIUM LIGHT WEIGHT CARE - Zone Europe - Restricted - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550903646,1303030,shared official master across listed weights,images/dog/2020-ccn-dry-dog-medium-light-weight-care-zone-europe-restricted-standard-perfect-product-page-maste-84a0328aa5.jpg,https://marspetcareaprimocdn.petcare.global/4d5e72eb-0837-42f9-8517-b1ef0012dd67/4d5e72eb-0837-42f9-8517-b1ef0012dd67_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/medium-light-weight-care-3021,2480x3508,300,MEDIUM-LIGHT_CCN19-B1-PACKSHOT,379878,84a0328aa5e6c7bacaa459231d633a02996ed1b78988d226bb4ce44beeaebc7a,downloaded
dog,2020 - CCN - Dry - Dog - MEDIUM LIGHT WEIGHT CARE - Zone Europe - Restricted - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550928588,1303120,shared official master across listed weights,images/dog/2020-ccn-dry-dog-medium-light-weight-care-zone-europe-restricted-standard-perfect-product-page-maste-84a0328aa5.jpg,https://marspetcareaprimocdn.petcare.global/4d5e72eb-0837-42f9-8517-b1ef0012dd67/4d5e72eb-0837-42f9-8517-b1ef0012dd67_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/medium-light-weight-care-3021,2480x3508,300,MEDIUM-LIGHT_CCN19-B1-PACKSHOT,379878,84a0328aa5e6c7bacaa459231d633a02996ed1b78988d226bb4ce44beeaebc7a,downloaded
dog,2020 - CCN - Dry - Dog - Maxi light weight care - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550928625,1463120,weight-specific,images/dog/2020-ccn-dry-dog-maxi-light-weight-care-zone-europe-standard-perfect-product-page-master-5032a05abe.jpg,https://marspetcareaprimocdn.petcare.global/fec2b3bf-16ab-4513-9122-b2490007f604/fec2b3bf-16ab-4513-9122-b2490007f604_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-light-weight-care-2446,2480x3508,300,MAXI-LIGHT_CCN19-B1-PACKSHOT,387278,5032a05abe653e0c1f51f50b6fd2deb6db0e43258ba27e6dc71927cc49d584ab,downloaded
dog,2022 - CYHNP - Powder - Dog - BABYDOG MILK - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182550768658,1660020,weight-specific,images/dog/2022-cyhnp-powder-dog-babydog-milk-zone-europe-standard-perfect-product-page-master-dc9fbed69e.jpg,https://marspetcareaprimocdn.petcare.global/e80ece3b-702a-4bab-b266-b1ef0017a923/e80ece3b-702a-4bab-b266-b1ef0017a923_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/babydog-milk-2300,2400x2400,144,RC-SPT-BabydogMilk-400-2-en_GB.pdf_1073533,250669,dc9fbed69eb422083d8498d2b7ee8601238dcf84ffc8446aadb645e76858a943,downloaded
dog,2022 - SHN - Dry - Dog - JUNIOR - GIANT - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550707077,1622150,weight-specific,images/dog/2022-shn-dry-dog-junior-giant-zone-europe-standard-perfect-product-page-master-8f786ef75f.jpg,https://marspetcareaprimocdn.petcare.global/d13c7fda-91ba-473a-98f4-b1ef001b4a08/d13c7fda-91ba-473a-98f4-b1ef001b4a08_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/junior---giant-3031,2480x3508,300,SOL - GIANT JUNIOR - DRY - PACKSHOT - B1,461013,8f786ef75f5020fbf55934127a1e1ab0007297a9d71e26dcd9d1207def07f4fd,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - GIANT - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550707046,1602150,weight-specific,images/dog/2022-shn-dry-dog-puppy-giant-zone-europe-standard-perfect-product-page-master-5f9c6402f8.jpg,https://marspetcareaprimocdn.petcare.global/069bdc2c-2d82-4daf-9a81-b1ef001b4a48/069bdc2c-2d82-4daf-9a81-b1ef001b4a48_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---giant-3030,2480x3508,300,SOL - GIANT PUPPY - DRY - PACKSHOT - B1,443169,5f9c6402f8473d74f6f999e8c2ff0aba8dc20df6ba23844ea300ad41fd7e8d9c,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MAXI - Zone Europe - PORK - Perfect Product Page Master,mainmeal,3 kg,3182551065213,R475509,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-maxi-zone-europe-pork-perfect-product-page-master-16b780645a.jpg,https://marspetcareaprimocdn.petcare.global/a9373f90-1418-488b-950e-b2490009a7fd/a9373f90-1418-488b-950e-b2490009a7fd_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---maxi-3006,2480x3508,300,SOL - MAXI PUPPY - DRY - PACKSHOT - B1,460208,16b780645a1d762dbeda51bd2c06fb3df611d0b630167574f77b2685b3a23240,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MAXI - Zone Europe - PORK - Perfect Product Page Master,mainmeal,15 kg,3182550402163,1402150,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-maxi-zone-europe-pork-perfect-product-page-master-16b780645a.jpg,https://marspetcareaprimocdn.petcare.global/a9373f90-1418-488b-950e-b2490009a7fd/a9373f90-1418-488b-950e-b2490009a7fd_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---maxi-3006,2480x3508,300,SOL - MAXI PUPPY - DRY - PACKSHOT - B1,460208,16b780645a1d762dbeda51bd2c06fb3df611d0b630167574f77b2685b3a23240,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MEDIUM - Zone Europe - PORK - Perfect Product Page Master,mainmeal,3 kg,3182551065091,R475501,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-medium-zone-europe-pork-perfect-product-page-master-743fa51717.jpg,https://marspetcareaprimocdn.petcare.global/3ec9cf48-7196-4639-9e92-b2490009a82f/3ec9cf48-7196-4639-9e92-b2490009a82f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---medium-3003,2480x3508,300,SOL - MEDIUM PUPPY - DRY - PACKSHOT - B1,452793,743fa5171797e05369f5ad1f0b13b9ca6ca51660e42a44e9d127c1170ba1eadc,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MEDIUM - Zone Europe - PORK - Perfect Product Page Master,mainmeal,10 kg,3182550778077,1202100,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-medium-zone-europe-pork-perfect-product-page-master-743fa51717.jpg,https://marspetcareaprimocdn.petcare.global/3ec9cf48-7196-4639-9e92-b2490009a82f/3ec9cf48-7196-4639-9e92-b2490009a82f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---medium-3003,2480x3508,300,SOL - MEDIUM PUPPY - DRY - PACKSHOT - B1,452793,743fa5171797e05369f5ad1f0b13b9ca6ca51660e42a44e9d127c1170ba1eadc,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MEDIUM - Zone Europe - PORK - Perfect Product Page Master,mainmeal,15 kg,3182550402132,1202150,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-medium-zone-europe-pork-perfect-product-page-master-743fa51717.jpg,https://marspetcareaprimocdn.petcare.global/3ec9cf48-7196-4639-9e92-b2490009a82f/3ec9cf48-7196-4639-9e92-b2490009a82f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---medium-3003,2480x3508,300,SOL - MEDIUM PUPPY - DRY - PACKSHOT - B1,452793,743fa5171797e05369f5ad1f0b13b9ca6ca51660e42a44e9d127c1170ba1eadc,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MINI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,2 kg,3182550793001,1002020,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-mini-zone-europe-standard-perfect-product-page-master-efe902f669.jpg,https://marspetcareaprimocdn.petcare.global/c2698e01-24b8-4434-b780-b2490009a85b/c2698e01-24b8-4434-b780-b2490009a85b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---mini-3000,2480x3508,300,SOL - MINI PUPPY - DRY - PACKSHOT - B1,446526,efe902f669b58dfaca8bfd4d0ec99456c6878c2bcec56449eb95a1c65143f672,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MINI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550793032,1002040,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-mini-zone-europe-standard-perfect-product-page-master-efe902f669.jpg,https://marspetcareaprimocdn.petcare.global/c2698e01-24b8-4434-b780-b2490009a85b/c2698e01-24b8-4434-b780-b2490009a85b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---mini-3000,2480x3508,300,SOL - MINI PUPPY - DRY - PACKSHOT - B1,446526,efe902f669b58dfaca8bfd4d0ec99456c6878c2bcec56449eb95a1c65143f672,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - MINI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,8 kg,3182550793049,1002080,shared official master across listed weights,images/dog/2022-shn-dry-dog-puppy-mini-zone-europe-standard-perfect-product-page-master-efe902f669.jpg,https://marspetcareaprimocdn.petcare.global/c2698e01-24b8-4434-b780-b2490009a85b/c2698e01-24b8-4434-b780-b2490009a85b_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---mini-3000,2480x3508,300,SOL - MINI PUPPY - DRY - PACKSHOT - B1,446526,efe902f669b58dfaca8bfd4d0ec99456c6878c2bcec56449eb95a1c65143f672,downloaded
dog,2022 - SHN - Dry - Dog - PUPPY - X-SMALL - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550793612,1150015,weight-specific,images/dog/2022-shn-dry-dog-puppy-x-small-zone-europe-standard-perfect-product-page-master-b1d9edde7a.jpg,https://marspetcareaprimocdn.petcare.global/a8fc8dc5-6c87-4161-9818-b2490009a92c/a8fc8dc5-6c87-4161-9818-b2490009a92c_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---x-small-1002,2480x3508,300,SOL - X-SMALL PUPPY - DRY - PACKSHOT - B1,417941,b1d9edde7a6d6f2aa4523e4583035b9aafacc2c0b717fba3136a25f76e589c12,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - GIANT - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550778831,1581151,weight-specific,images/dog/2022-shn-dry-dog-starter-mother-babydog-giant-zone-europe-standard-perfect-product-page-master-d348b5e16e.jpg,https://marspetcareaprimocdn.petcare.global/ed1c5a5a-38ad-4bef-9c33-b1ef001b4ac6/ed1c5a5a-38ad-4bef-9c33-b1ef001b4ac6_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---giant-2996,2480x3508,300,SOL - GIANT STARTER - DRY - PACKSHOT - B1_795399,467629,d348b5e16e56f7c32b250e9be726b9c60388519729533e6df144451d87600a52,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MAXI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550778770,1381040,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-maxi-zone-europe-standard-perfect-product-page-master-a2c34ffa4d.jpg,https://marspetcareaprimocdn.petcare.global/bad0d842-71a0-4f55-b9eb-b2490009a807/bad0d842-71a0-4f55-b9eb-b2490009a807_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---maxi-2994,2480x3508,300,SOL - MAXI START - DRY - PACKSHOT - B1,503631,a2c34ffa4dada0c8a13b5b4c5bbe38ac67e5798e061adf3373471028c3e57b11,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MAXI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550778787,1381151,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-maxi-zone-europe-standard-perfect-product-page-master-a2c34ffa4d.jpg,https://marspetcareaprimocdn.petcare.global/bad0d842-71a0-4f55-b9eb-b2490009a807/bad0d842-71a0-4f55-b9eb-b2490009a807_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---maxi-2994,2480x3508,300,SOL - MAXI START - DRY - PACKSHOT - B1,503631,a2c34ffa4dada0c8a13b5b4c5bbe38ac67e5798e061adf3373471028c3e57b11,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MEDIUM - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550778725,1201040,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-medium-zone-europe-standard-perfect-product-page-master-a2af2e7f8e.jpg,https://marspetcareaprimocdn.petcare.global/bc329657-dc58-467f-ac86-b1ef001c1286/bc329657-dc58-467f-ac86-b1ef001c1286_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---medium-2993,2480x3508,300,SOL - MEDIUM START - DRY - PACKSHOT - B1,474186,a2af2e7f8e174d8ce598c4a68ce73dc408e893c380f54a26e462f01ab5514d24,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MEDIUM - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550932714,1201150,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-medium-zone-europe-standard-perfect-product-page-master-a2af2e7f8e.jpg,https://marspetcareaprimocdn.petcare.global/bc329657-dc58-467f-ac86-b1ef001c1286/bc329657-dc58-467f-ac86-b1ef001c1286_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---medium-2993,2480x3508,300,SOL - MEDIUM START - DRY - PACKSHOT - B1,474186,a2af2e7f8e174d8ce598c4a68ce73dc408e893c380f54a26e462f01ab5514d24,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MINI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1 kg,3182550778657,1001010,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-mini-zone-europe-standard-perfect-product-page-master-2446152935.jpg,https://marspetcareaprimocdn.petcare.global/68bf7d2b-6df5-4d6f-9268-b1ef001c12e6/68bf7d2b-6df5-4d6f-9268-b1ef001c12e6_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---mini-2990,2480x3508,300,SOL - MINI START - DRY - PACKSHOT - B1,455193,24461529351098c0e1a7040aacee726f7f5c2e5c356ca413829a1bd757e5b446,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MINI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,4 kg,3182550932707,1001040,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-mini-zone-europe-standard-perfect-product-page-master-2446152935.jpg,https://marspetcareaprimocdn.petcare.global/68bf7d2b-6df5-4d6f-9268-b1ef001c12e6/68bf7d2b-6df5-4d6f-9268-b1ef001c12e6_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---mini-2990,2480x3508,300,SOL - MINI START - DRY - PACKSHOT - B1,455193,24461529351098c0e1a7040aacee726f7f5c2e5c356ca413829a1bd757e5b446,downloaded
dog,2022 - SHN - Dry - Dog - STARTER Mother & Babydog - MINI - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,8 kg,3182550932691,1001080,shared official master across listed weights,images/dog/2022-shn-dry-dog-starter-mother-babydog-mini-zone-europe-standard-perfect-product-page-master-2446152935.jpg,https://marspetcareaprimocdn.petcare.global/68bf7d2b-6df5-4d6f-9268-b1ef001c12e6/68bf7d2b-6df5-4d6f-9268-b1ef001c12e6_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog---mini-2990,2480x3508,300,SOL - MINI START - DRY - PACKSHOT - B1,455193,24461529351098c0e1a7040aacee726f7f5c2e5c356ca413829a1bd757e5b446,downloaded
dog,2022 - SHN - Wet - Dog - PUPPY - MAXI - Chunks in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,10x140 g,9003579008454,1890071,weight-specific,images/dog/2022-shn-wet-dog-puppy-maxi-chunks-in-gravy-zone-europe-standard-perfect-product-page-master-99bbee0c56.jpg,https://marspetcareaprimocdn.petcare.global/46331b68-bfc6-411d-a5f6-b2490009a832/46331b68-bfc6-411d-a5f6-b2490009a832_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---maxi---chunks-in-gravy-1097,,,SOL - MAXI PUPPY CIG - WET - PACKSHOT - B1,513278,99bbee0c566f08a35b9d645f4846b355e17c2677b207f5de77158dbce6d5163d,downloaded
dog,2022 - SHN - Wet - Dog - PUPPY - MEDIUM - Chunks in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,10x140 g,9003579008331,1890041,weight-specific,images/dog/2022-shn-wet-dog-puppy-medium-chunks-in-gravy-zone-europe-standard-perfect-product-page-master-6a2be2a214.jpg,https://marspetcareaprimocdn.petcare.global/d9545982-97eb-4608-8a51-b2490009a8a6/d9545982-97eb-4608-8a51-b2490009a8a6_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---medium---chunks-in-gravy-1098,4000x4000,300,SOL - MEDIUM PUPPY CIG - WET - PACKSHOT - B1_805062,481201,6a2be2a2140d7061b0e2507323e5a04e97b810c8659800f935c89815a73a277a,downloaded
dog,2022 - SHN - Wet - Dog - PUPPY - MINI - Chunks in gravy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x85 g,9003579008218,1890011,weight-specific,images/dog/2022-shn-wet-dog-puppy-mini-chunks-in-gravy-zone-europe-standard-perfect-product-page-master-a8fcbcb4cc.jpg,https://marspetcareaprimocdn.petcare.global/ea543c27-6430-4f74-8776-b1ef001c1a4a/ea543c27-6430-4f74-8776-b1ef001c1a4a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/puppy---mini---chunks-in-gravy-1099,4000x4000,300,SOL- MINI PUPPY CIG - WET - PACKSHOT - B1,435023,a8fcbcb4cce700561c654e0d085dfa49735862ecb624ecd64a85262a0f4cbc3f,downloaded
dog,2022 - SHN - Wet - Dog - STARTER Mother & Babydog – Ultra soft mousse - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12x195 g,9003579311462,1880002,weight-specific,images/dog/2022-shn-wet-dog-starter-mother-babydog-ultra-soft-mousse-zone-europe-standard-perfect-product-page--89d8046713.jpg,https://marspetcareaprimocdn.petcare.global/dd055be7-5b75-4b24-b9b8-b1ef001c14b8/dd055be7-5b75-4b24-b9b8-b1ef001c14b8_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/starter-mother-%26-babydog--ultra-soft-mousse-4077,2480x3508,300,SOL - STARTER MOUSSE - WET - PACKSHOT - B1,245238,89d8046713374e9566efd9071508a08c5efea36c92a2b3fc43a6ea7b08e6e1dc,downloaded
dog,2024 - SHN - Dry - Dog - GIANT ADULT - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550703079,1642150,weight-specific,images/dog/2024-shn-dry-dog-giant-adult-zone-europe-standard-perfect-product-page-master-af19ce8d1b.png,https://cdn.royalcanin-weshare-online.io/w1cTAYwBBKJuub5q1hDr/v260/rc-shn24-dry-giantad-3009-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/giant-adult-3009,2500x2500,150,RC-SHN24-DRY-GiantAD-3009-MV_2,524112,af19ce8d1bb82155a911f229de20b3dcf5365782b5cb8758c57eddb4852f8f68,downloaded
dog,2024 - SHN - Dry - Dog - MAXI ADULT - Zone Europe - PORK - Perfect Product Page Master,mainmeal,3 kg,3182551065275,R475513,shared official master across listed weights,images/dog/2024-shn-dry-dog-maxi-adult-zone-europe-pork-perfect-product-page-master-9263ca0250.png,https://cdn.royalcanin-weshare-online.io/y1csAYwBBKJuub5qZBC4/v307/rc-shn24-dry-maxiad-pork-3007-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-adult-3007,2500x2500,150,RC-SHN24-DRY-MaxiAD-Pork-3007-MV_2,543985,9263ca0250838a29277dab0c7c99cee1f455ca77058cc6a132851583c4f8cf35,downloaded
dog,2024 - SHN - Dry - Dog - MAXI ADULT - Zone Europe - PORK - Perfect Product Page Master,mainmeal,15 kg,3182551055955,1423150,shared official master across listed weights,images/dog/2024-shn-dry-dog-maxi-adult-zone-europe-pork-perfect-product-page-master-9263ca0250.png,https://cdn.royalcanin-weshare-online.io/y1csAYwBBKJuub5qZBC4/v307/rc-shn24-dry-maxiad-pork-3007-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-adult-3007,2500x2500,150,RC-SHN24-DRY-MaxiAD-Pork-3007-MV_2,543985,9263ca0250838a29277dab0c7c99cee1f455ca77058cc6a132851583c4f8cf35,downloaded
dog,2024 - SHN - Dry - Dog - MAXI ADULT - Zone Europe - PORK - Perfect Product Page Master,mainmeal,3 kg,3182551065275,R475513,shared official master across listed weights,images/dog/2024-shn-dry-dog-maxi-adult-zone-europe-pork-perfect-product-page-master-9263ca0250.png,https://cdn.royalcanin-weshare-online.io/y1csAYwBBKJuub5qZBC4/v307/rc-shn24-dry-maxiad-pork-3007-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-adult-3007,2500x2500,150,RC-SHN24-DRY-MaxiAD-Pork-3007-MV_2,543985,9263ca0250838a29277dab0c7c99cee1f455ca77058cc6a132851583c4f8cf35,downloaded
dog,2024 - SHN - Dry - Dog - MAXI ADULT - Zone Europe - PORK - Perfect Product Page Master,mainmeal,15 kg,3182551055955,1423150,shared official master across listed weights,images/dog/2024-shn-dry-dog-maxi-adult-zone-europe-pork-perfect-product-page-master-9263ca0250.png,https://cdn.royalcanin-weshare-online.io/y1csAYwBBKJuub5qZBC4/v307/rc-shn24-dry-maxiad-pork-3007-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-adult-3007,2500x2500,150,RC-SHN24-DRY-MaxiAD-Pork-3007-MV_2,543985,9263ca0250838a29277dab0c7c99cee1f455ca77058cc6a132851583c4f8cf35,downloaded
dog,2024 - SHN - Dry - Dog - MAXI ADULT 5+ - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550402316,1442150,weight-specific,images/dog/2024-shn-dry-dog-maxi-adult-5-zone-europe-standard-perfect-product-page-master-02609b123b.png,https://cdn.royalcanin-weshare-online.io/uujDtooBaPOZra8qyA7C/v27/rc-shn24-dry-maxiad5-3008-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-adult-5%2b-3008,3484x3500,209,RC-SHN24-DRY-MaxiAD5-3008_MV_2,564828,02609b123b9bea42e8c5d16848753a4f24898ebc8ada5b06adad386daa8d270a,downloaded
dog,2024 - SHN - Dry - Dog - MAXI AGEING 8+ - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,15 kg,3182550803113,1506150,weight-specific,images/dog/2024-shn-dry-dog-maxi-ageing-8-zone-europe-standard-perfect-product-page-master-38b3455930.png,https://cdn.royalcanin-weshare-online.io/TlcwvYoBBKJuub5qfwmX/v152/rc-shn24-dry-maxiage8-2454-mv-2,https://www.royalcanin.com/uk/dogs/products/retail-products/maxi-ageing-8%2b-2454,3484x3500,209,RC-SHN24-DRY-MaxiAGE8-2454-MV_2,525718,38b3455930c356f6c36f3bd28042442a1741d91fa0df66ceb9933229618670f7,downloaded
